event_id,event_time,user_id,ip_id,device_id,country,auth_method,login_success,is_fraud,fraud_confirmed_at
10761,2025-03-05 17:26:12.981234989,u_0322,newip_010761,dev_u_0322_0,BY,password,1,0,
15530,2025-03-05 17:29:25.004023694,u_0464,ip_u_0464_0,dev_u_0464_0,RU,password,1,0,
15507,2025-03-05 17:37:31.026689311,u_0463,public_ip_002,dev_u_0463_0,AM,password,0,0,
4198,2025-03-05 17:42:20.112460346,u_0125,ip_u_0125_0,dev_u_0125_0,RU,password,1,0,
12452,2025-03-05 17:43:16.096287150,u_0373,public_ip_031,dev_u_0373_0,RU,app,1,0,
2916,2025-03-05 17:45:42.939061676,u_0087,ip_u_0087_0,dev_u_0087_0,BY,password,1,0,
16307,2025-03-05 17:55:20.103913544,u_0487,ip_u_0487_1,dev_u_0487_0,RU,password,1,0,
7831,2025-03-05 18:06:19.468493163,u_0234,ip_u_0234_0,dev_u_0234_2,RU,app,1,0,
3226,2025-03-05 18:08:42.565506884,u_0096,ip_u_0096_2,dev_u_0096_0,RU,password,1,0,
12431,2025-03-05 18:17:38.467031421,u_0373,ip_u_0373_0,dev_u_0373_0,RU,app,1,0,
11952,2025-03-05 18:45:54.826519732,u_0358,ip_u_0358_0,dev_u_0358_0,KZ,password,1,0,
18501,2025-03-05 18:47:44.199234673,u_0363,ato_ip_018501,ato_dev_018501,DE,sms,1,1,2025-03-13 00:47:44.199234673
5156,2025-03-05 18:53:12.956011900,u_0154,newip_005156,dev_u_0154_0,RU,sms,1,0,
3538,2025-03-05 18:56:56.686284753,u_0105,ip_u_0105_0,dev_u_0105_0,RU,sms,1,0,
7507,2025-03-05 19:05:08.613372187,u_0224,newip_007507,dev_u_0224_0,KZ,password,1,0,
3247,2025-03-05 19:10:59.973901810,u_0097,public_ip_026,dev_u_0097_1,RU,sms,1,0,
1699,2025-03-05 19:23:38.594595976,u_0051,ip_u_0051_1,dev_u_0051_1,RU,password,1,0,
8429,2025-03-05 19:43:29.964838322,u_0253,ip_u_0253_0,dev_u_0253_0,RU,password,1,0,
10294,2025-03-05 20:09:03.281615060,u_0308,ip_u_0308_0,dev_u_0308_0,RU,password,1,0,
14222,2025-03-05 20:19:02.642930350,u_0425,ip_u_0425_1,newdev_014222,RU,password,1,0,
14688,2025-03-05 20:24:21.764819848,u_0439,ip_u_0439_0,dev_u_0439_0,AM,password,1,0,
4532,2025-03-05 21:06:41.720172040,u_0135,newip_004532,dev_u_0135_0,KZ,password,1,0,
6082,2025-03-05 21:23:46.918870173,u_0180,newip_006082,dev_u_0180_0,RU,app,1,0,
15537,2025-03-05 21:28:13.912930571,u_0464,ip_u_0464_1,dev_u_0464_0,RU,sms,1,0,
764,2025-03-05 21:31:41.809615278,u_0022,ip_u_0022_1,dev_u_0022_1,RU,sms,1,0,
5892,2025-03-05 21:44:05.654517796,u_0175,ip_u_0175_0,newdev_005892,RU,password,1,0,
12230,2025-03-05 22:00:33.244428412,u_0366,ip_u_0366_1,dev_u_0366_0,KZ,app,1,0,
13083,2025-03-05 22:01:12.195283337,u_0391,ip_u_0391_3,dev_u_0391_0,RU,password,1,0,
14787,2025-03-05 22:03:00.247011891,u_0442,public_ip_011,dev_u_0442_0,KZ,app,1,0,
8849,2025-03-05 22:06:15.543424818,u_0266,ip_u_0266_0,dev_u_0266_0,RU,sms,1,0,
11735,2025-03-05 22:07:32.825864966,u_0352,ip_u_0352_1,dev_u_0352_1,BY,password,1,0,
15562,2025-03-05 22:12:55.631720136,u_0465,public_ip_037,dev_u_0465_0,RU,password,1,0,
4174,2025-03-05 22:23:37.482231381,u_0125,ip_u_0125_0,dev_u_0125_1,RU,password,1,0,
5472,2025-03-05 22:27:28.159442557,u_0163,ip_u_0163_0,dev_u_0163_0,BY,password,1,0,
17952,2025-03-05 22:36:04.277066829,u_0114,attacker_ip_029,attacker_dev_006,DE,password,0,1,2025-03-09 18:36:04.277066829
17953,2025-03-05 22:41:07.277066829,u_0368,attacker_ip_029,attacker_dev_006,DE,password,0,1,2025-03-06 23:41:07.277066829
17950,2025-03-05 22:42:15.277066829,u_0127,attacker_ip_029,attacker_dev_006,DE,password,1,1,2025-03-13 16:42:15.277066829
17949,2025-03-05 22:46:41.277066829,u_0405,attacker_ip_029,attacker_dev_006,DE,sms,1,1,2025-03-08 12:46:41.277066829
5279,2025-03-05 22:47:46.152881637,u_0158,ip_u_0158_2,dev_u_0158_1,RU,password,1,0,
17954,2025-03-05 22:48:48.277066829,u_0051,attacker_ip_029,attacker_dev_006,DE,password,1,1,2025-03-08 16:48:48.277066829
3576,2025-03-05 22:49:18.323269240,u_0106,ip_u_0106_1,dev_u_0106_0,RU,password,0,0,
9097,2025-03-05 22:49:23.851499847,u_0273,ip_u_0273_1,dev_u_0273_1,RU,sms,1,0,
10049,2025-03-05 22:52:16.678823789,u_0301,newip_010049,dev_u_0301_0,RU,app,0,0,
17955,2025-03-05 22:53:42.277066829,u_0350,attacker_ip_029,attacker_dev_006,DE,sms,1,1,2025-03-10 04:53:42.277066829
17947,2025-03-05 22:59:32.277066829,u_0479,attacker_ip_029,attacker_dev_006,DE,sms,0,1,2025-03-08 14:59:32.277066829
17951,2025-03-05 23:05:11.277066829,u_0463,attacker_ip_029,attacker_dev_006,DE,password,1,1,2025-03-09 11:05:11.277066829
5654,2025-03-05 23:06:03.927392705,u_0169,ip_u_0169_0,dev_u_0169_0,RU,password,1,0,
17948,2025-03-05 23:06:37.277066829,u_0327,attacker_ip_029,attacker_dev_006,DE,password,1,0,
17957,2025-03-05 23:06:46.277066829,u_0185,attacker_ip_029,attacker_dev_006,DE,sms,0,0,
17956,2025-03-05 23:07:27.277066829,u_0220,attacker_ip_029,attacker_dev_006,DE,password,0,1,2025-03-09 18:07:27.277066829
1125,2025-03-05 23:11:21.666016248,u_0034,public_ip_047,dev_u_0034_1,BY,password,1,0,
14299,2025-03-05 23:14:50.594084494,u_0428,ip_u_0428_0,dev_u_0428_0,KZ,password,1,0,
7546,2025-03-05 23:21:01.211996450,u_0226,ip_u_0226_0,dev_u_0226_0,RU,password,0,0,
18499,2025-03-05 23:23:52.383689485,u_0250,public_ip_017,ato_dev_018499,DE,sms,1,1,2025-03-07 07:23:52.383689485
12755,2025-03-05 23:31:39.300683537,u_0382,public_ip_033,dev_u_0382_1,BY,password,1,0,
7296,2025-03-05 23:32:40.979018413,u_0219,ip_u_0219_1,newdev_007296,RU,password,1,0,
4711,2025-03-05 23:51:07.557263199,u_0141,ip_u_0141_0,newdev_004711,RU,password,0,0,
10895,2025-03-05 23:53:02.312353966,u_0326,ip_u_0326_0,dev_u_0326_0,BY,password,1,0,
12461,2025-03-06 00:04:18.384221688,u_0374,ip_u_0374_0,dev_u_0374_0,BY,password,1,0,
15486,2025-03-06 00:15:20.098469081,u_0463,ip_u_0463_2,dev_u_0463_0,AM,sms,1,0,
12210,2025-03-06 00:25:26.004859393,u_0366,public_ip_021,newdev_012210,KZ,sms,0,0,
10451,2025-03-06 00:29:00.352337654,u_0313,public_ip_029,dev_u_0313_0,RU,password,1,0,
16162,2025-03-06 00:31:48.661539118,u_0483,ip_u_0483_0,dev_u_0483_0,DE,password,1,0,
9662,2025-03-06 00:31:54.165389658,u_0290,public_ip_047,dev_u_0290_0,AM,password,1,0,
7557,2025-03-06 00:51:38.971301319,u_0226,ip_u_0226_0,newdev_007557,RU,password,1,0,
2500,2025-03-06 01:01:36.490122070,u_0075,newip_002500,dev_u_0075_0,AM,password,1,0,
1656,2025-03-06 01:09:11.392111029,u_0049,ip_u_0049_0,dev_u_0049_0,RU,sms,1,0,
6284,2025-03-06 01:28:12.990032503,u_0187,public_ip_038,newdev_006284,RU,sms,1,0,
11394,2025-03-06 01:29:57.851085497,u_0342,ip_u_0342_1,dev_u_0342_1,NL,password,1,0,
4926,2025-03-06 01:31:13.509520775,u_0147,ip_u_0147_0,dev_u_0147_0,KZ,app,1,0,
12179,2025-03-06 01:48:02.563856022,u_0365,ip_u_0365_0,dev_u_0365_0,RU,password,1,0,
4655,2025-03-06 01:52:16.702343902,u_0139,ip_u_0139_0,newdev_004655,RU,password,0,0,
8573,2025-03-06 02:09:02.014256660,u_0257,public_ip_019,dev_u_0257_0,RU,sms,1,0,
15754,2025-03-06 02:11:51.190417584,u_0471,public_ip_017,newdev_015754,AM,sms,1,0,
18532,2025-03-06 02:12:47.000901987,u_0158,ip_u_0158_1,dev_u_0158_1,RU,password,1,1,2025-03-07 04:12:47.000901987
14366,2025-03-06 02:18:09.764844963,u_0430,public_ip_014,dev_u_0430_1,KZ,sms,1,0,
7854,2025-03-06 02:28:09.868659598,u_0234,ip_u_0234_1,dev_u_0234_2,RU,password,1,0,
5852,2025-03-06 02:34:56.094787003,u_0174,ip_u_0174_0,dev_u_0174_0,RU,password,1,0,
10453,2025-03-06 02:37:09.238594415,u_0313,ip_u_0313_0,dev_u_0313_0,RU,app,0,0,
8398,2025-03-06 02:47:31.933460205,u_0252,newip_008398,dev_u_0252_0,RU,password,1,0,
16714,2025-03-06 02:51:48.264800348,u_0499,newip_016714,dev_u_0499_1,RU,app,1,0,
1106,2025-03-06 02:52:19.823718943,u_0034,ip_u_0034_1,dev_u_0034_0,BY,sms,1,0,
805,2025-03-06 02:56:17.690530316,u_0024,ip_u_0024_0,dev_u_0024_0,RU,password,1,0,
6108,2025-03-06 02:56:23.225681544,u_0181,ip_u_0181_0,dev_u_0181_0,BY,app,0,0,
11579,2025-03-06 03:01:18.949647120,u_0347,ip_u_0347_2,dev_u_0347_0,RU,sms,0,0,
14846,2025-03-06 03:01:44.054002410,u_0444,public_ip_045,dev_u_0444_0,RU,sms,0,0,
4423,2025-03-06 03:15:52.557610617,u_0132,public_ip_022,dev_u_0132_0,RU,password,1,0,
3697,2025-03-06 03:19:07.829582491,u_0110,ip_u_0110_0,dev_u_0110_0,RU,password,0,0,
6890,2025-03-06 03:27:53.220641795,u_0206,ip_u_0206_0,dev_u_0206_0,RU,password,1,0,
10589,2025-03-06 03:33:59.290463968,u_0317,newip_010589,dev_u_0317_0,AM,password,1,0,
12637,2025-03-06 03:47:10.811609140,u_0379,ip_u_0379_1,dev_u_0379_0,RU,app,1,0,
9340,2025-03-06 03:47:30.853215053,u_0281,ip_u_0281_0,dev_u_0281_0,AM,password,1,0,
1064,2025-03-06 03:52:06.607217439,u_0032,ip_u_0032_0,dev_u_0032_1,RU,password,1,0,
14112,2025-03-06 03:58:40.828058958,u_0422,ip_u_0422_1,dev_u_0422_1,RU,password,1,0,
6068,2025-03-06 04:12:44.219763490,u_0180,public_ip_008,dev_u_0180_0,RU,sms,1,0,
14377,2025-03-06 04:20:08.358936138,u_0430,newip_014377,dev_u_0430_0,KZ,password,1,0,
4717,2025-03-06 04:21:39.702469915,u_0141,ip_u_0141_1,dev_u_0141_0,RU,password,1,0,
16407,2025-03-06 04:23:18.675159708,u_0490,newip_016407,dev_u_0490_0,RU,sms,1,0,
80,2025-03-06 04:27:24.719374699,u_0002,public_ip_039,dev_u_0002_0,KZ,sms,1,0,
7387,2025-03-06 04:42:39.581823328,u_0221,ip_u_0221_1,newdev_007387,BY,sms,1,0,
1432,2025-03-06 04:57:18.972748459,u_0043,ip_u_0043_2,dev_u_0043_0,RU,password,1,0,
5458,2025-03-06 05:01:38.739268892,u_0163,ip_u_0163_0,newdev_005458,BY,password,1,0,
10317,2025-03-06 05:16:56.018026728,u_0308,public_ip_025,dev_u_0308_0,RU,app,1,0,
1721,2025-03-06 05:28:40.539747555,u_0051,ip_u_0051_1,dev_u_0051_1,RU,password,1,0,
18557,2025-03-06 05:45:08.753230270,u_0007,ip_u_0007_0,dev_u_0007_0,RU,password,1,1,2025-03-07 08:45:08.753230270
14652,2025-03-06 05:58:10.684052406,u_0438,ip_u_0438_1,dev_u_0438_0,RU,sms,1,0,
3880,2025-03-06 05:59:59.332608558,u_0116,ip_u_0116_1,dev_u_0116_1,RU,sms,1,0,
5890,2025-03-06 06:11:49.840634356,u_0175,ip_u_0175_3,dev_u_0175_0,RU,password,1,0,
3534,2025-03-06 06:27:03.105906592,u_0105,public_ip_029,dev_u_0105_0,DE,password,1,0,
10368,2025-03-06 06:30:34.401617029,u_0310,ip_u_0310_0,dev_u_0310_0,RU,app,0,0,
11133,2025-03-06 06:34:25.292689076,u_0333,ip_u_0333_0,dev_u_0333_0,RU,password,1,0,
6650,2025-03-06 06:41:08.655246356,u_0198,ip_u_0198_2,dev_u_0198_0,AM,password,1,0,
10263,2025-03-06 06:48:05.007225301,u_0307,ip_u_0307_1,dev_u_0307_0,RU,sms,1,0,
2086,2025-03-06 06:50:28.481857058,u_0062,newip_002086,newdev_002086,KZ,app,1,0,
14261,2025-03-06 06:57:45.643312708,u_0427,public_ip_047,dev_u_0427_0,KZ,sms,1,0,
8090,2025-03-06 07:05:38.974600579,u_0242,ip_u_0242_1,newdev_008090,GE,password,1,0,
3999,2025-03-06 07:09:12.142249208,u_0119,ip_u_0119_0,dev_u_0119_0,BY,password,1,0,
9348,2025-03-06 07:18:44.684419190,u_0281,public_ip_005,dev_u_0281_0,AM,password,1,0,
15849,2025-03-06 07:30:08.205605479,u_0474,ip_u_0474_1,dev_u_0474_0,KZ,password,1,0,
16448,2025-03-06 07:36:44.493850849,u_0491,ip_u_0491_0,dev_u_0491_1,KZ,password,1,0,
565,2025-03-06 07:39:01.514456860,u_0016,ip_u_0016_0,dev_u_0016_0,BY,sms,1,0,
3292,2025-03-06 07:47:34.085563692,u_0098,ip_u_0098_0,dev_u_0098_1,KZ,password,1,0,
3142,2025-03-06 07:56:36.953873395,u_0094,public_ip_041,dev_u_0094_1,BY,sms,1,0,
2469,2025-03-06 07:56:53.362485061,u_0074,ip_u_0074_2,dev_u_0074_1,RU,app,1,0,
5389,2025-03-06 07:58:56.548207300,u_0160,newip_005389,dev_u_0160_1,RU,password,1,0,
5215,2025-03-06 08:14:44.144120399,u_0155,ip_u_0155_0,dev_u_0155_0,BY,password,1,0,
7579,2025-03-06 08:14:49.126935183,u_0227,ip_u_0227_0,dev_u_0227_0,RU,app,1,0,
257,2025-03-06 08:15:25.694908939,u_0008,ip_u_0008_0,dev_u_0008_0,RU,password,1,0,
122,2025-03-06 08:21:49.576579891,u_0003,ip_u_0003_0,dev_u_0003_0,RU,password,1,0,
14847,2025-03-06 08:23:22.948098097,u_0444,ip_u_0444_0,dev_u_0444_0,RU,app,1,0,
1108,2025-03-06 08:37:50.030586123,u_0034,ip_u_0034_0,dev_u_0034_0,BY,password,1,0,
7594,2025-03-06 08:40:27.479022772,u_0227,ip_u_0227_0,dev_u_0227_0,RU,sms,1,0,
1047,2025-03-06 08:46:24.936407209,u_0032,public_ip_045,dev_u_0032_1,RU,password,1,0,
1911,2025-03-06 08:57:36.762089330,u_0057,newip_001911,dev_u_0057_0,AM,password,1,0,
7544,2025-03-06 08:59:08.650609467,u_0226,newip_007544,dev_u_0226_0,RU,password,1,0,
278,2025-03-06 09:15:37.728195357,u_0008,ip_u_0008_0,dev_u_0008_0,RU,password,1,0,
16354,2025-03-06 09:26:47.482595640,u_0489,ip_u_0489_0,dev_u_0489_0,US,password,1,0,
11954,2025-03-06 09:28:24.734936325,u_0358,ip_u_0358_1,newdev_011954,KZ,sms,1,0,
8295,2025-03-06 09:34:09.170291782,u_0249,ip_u_0249_1,dev_u_0249_0,RU,sms,1,0,
15523,2025-03-06 09:39:17.942074987,u_0464,ip_u_0464_1,newdev_015523,GE,sms,1,0,
12147,2025-03-06 09:58:31.132055621,u_0364,newip_012147,newdev_012147,BY,password,1,0,
14290,2025-03-06 10:11:52.387158813,u_0428,ip_u_0428_0,dev_u_0428_1,DE,password,1,0,
3565,2025-03-06 10:13:45.556918385,u_0106,newip_003565,dev_u_0106_0,RU,password,1,0,
13927,2025-03-06 10:22:35.848424588,u_0417,public_ip_039,dev_u_0417_0,AM,sms,1,0,
3442,2025-03-06 10:32:26.240617304,u_0103,newip_003442,dev_u_0103_1,RU,app,1,0,
9401,2025-03-06 10:33:46.799488942,u_0282,ip_u_0282_1,dev_u_0282_0,AM,app,1,0,
6710,2025-03-06 10:38:57.476281936,u_0200,ip_u_0200_1,newdev_006710,DE,password,1,0,
1062,2025-03-06 10:41:49.587839326,u_0032,newip_001062,dev_u_0032_1,RU,password,1,0,
16632,2025-03-06 10:52:41.211186945,u_0496,newip_016632,dev_u_0496_0,RU,password,0,0,
1472,2025-03-06 10:53:58.158404902,u_0044,ip_u_0044_1,dev_u_0044_1,RU,app,0,0,
3567,2025-03-06 10:59:52.035513382,u_0106,public_ip_042,dev_u_0106_0,NL,password,0,0,
14955,2025-03-06 11:23:37.055213227,u_0447,ip_u_0447_1,dev_u_0447_1,AM,sms,1,0,
18570,2025-03-06 11:30:41.689009937,u_0202,ip_u_0202_0,dev_u_0202_0,RU,password,1,1,2025-03-13 18:30:41.689009937
1569,2025-03-06 11:34:23.439773888,u_0047,ip_u_0047_0,dev_u_0047_0,KZ,password,1,0,
430,2025-03-06 11:41:03.646239156,u_0013,ip_u_0013_0,dev_u_0013_0,AM,sms,1,0,
2956,2025-03-06 11:44:26.767168312,u_0088,newip_002956,dev_u_0088_0,AM,password,1,0,
386,2025-03-06 11:45:36.585591963,u_0011,ip_u_0011_1,dev_u_0011_0,BY,sms,1,0,
16879,2025-03-06 11:48:36.360206266,u_0030,corp_ip_024,dev_u_0030_0,RU,app,1,0,
10305,2025-03-06 11:52:21.433860881,u_0308,ip_u_0308_0,dev_u_0308_1,RU,sms,1,0,
16884,2025-03-06 11:57:51.360206266,u_0161,corp_ip_024,dev_u_0161_0,RU,sms,1,0,
13161,2025-03-06 12:01:06.369815054,u_0394,newip_013161,dev_u_0394_0,KZ,app,1,0,
16882,2025-03-06 12:13:30.360206266,u_0031,corp_ip_024,dev_u_0031_0,KZ,app,1,0,
5667,2025-03-06 12:13:57.561912292,u_0169,ip_u_0169_1,dev_u_0169_0,RU,app,1,0,
2669,2025-03-06 12:18:17.067657296,u_0080,ip_u_0080_1,dev_u_0080_2,RU,password,1,0,
16881,2025-03-06 12:21:42.360206266,u_0465,corp_ip_024,dev_u_0465_0,RU,password,1,0,
12260,2025-03-06 12:31:33.934355926,u_0367,ip_u_0367_0,dev_u_0367_1,RU,password,1,0,
16883,2025-03-06 12:36:32.360206266,u_0055,corp_ip_024,dev_u_0055_0,BY,password,1,0,
16885,2025-03-06 12:38:45.360206266,u_0092,corp_ip_024,dev_u_0092_0,RU,password,1,0,
16880,2025-03-06 12:44:47.360206266,u_0364,corp_ip_024,dev_u_0364_1,BY,sms,1,0,
3702,2025-03-06 12:46:25.502566137,u_0110,ip_u_0110_0,newdev_003702,RU,password,1,0,
6007,2025-03-06 12:52:02.383400251,u_0178,ip_u_0178_0,dev_u_0178_0,BY,password,1,0,
1976,2025-03-06 12:53:50.188634410,u_0058,public_ip_025,dev_u_0058_0,RU,app,1,0,
14402,2025-03-06 12:58:07.255758742,u_0431,ip_u_0431_0,newdev_014402,RU,password,1,0,
1596,2025-03-06 13:09:18.387275352,u_0048,ip_u_0048_0,dev_u_0048_0,RU,sms,1,0,
3063,2025-03-06 13:23:33.453827550,u_0092,ip_u_0092_2,dev_u_0092_1,RU,password,1,0,
8537,2025-03-06 13:26:56.495840520,u_0256,public_ip_026,dev_u_0256_1,AM,password,0,0,
463,2025-03-06 13:33:31.903883005,u_0013,ip_u_0013_0,newdev_000463,AM,password,1,0,
9265,2025-03-06 13:45:10.527933553,u_0278,ip_u_0278_1,dev_u_0278_1,RU,sms,1,0,
12879,2025-03-06 14:05:18.953436008,u_0385,ip_u_0385_0,dev_u_0385_2,BY,password,1,0,
7983,2025-03-06 14:41:15.426334008,u_0239,public_ip_042,dev_u_0239_0,RU,password,1,0,
3981,2025-03-06 15:00:27.844702345,u_0118,newip_003981,dev_u_0118_0,RU,password,1,0,
8050,2025-03-06 15:03:26.324011152,u_0241,ip_u_0241_1,dev_u_0241_0,AM,password,1,0,
12132,2025-03-06 15:13:38.451446790,u_0363,ip_u_0363_0,dev_u_0363_0,RU,app,1,0,
2384,2025-03-06 15:14:47.075625211,u_0071,ip_u_0071_3,dev_u_0071_0,RU,password,1,0,
14767,2025-03-06 15:32:24.968014263,u_0441,public_ip_007,dev_u_0441_0,RU,sms,1,0,
6224,2025-03-06 15:42:50.578734960,u_0185,ip_u_0185_1,dev_u_0185_0,KZ,password,1,0,
16391,2025-03-06 15:47:54.951765175,u_0489,ip_u_0489_0,dev_u_0489_0,RU,password,1,0,
8461,2025-03-06 15:53:14.528446930,u_0254,ip_u_0254_0,dev_u_0254_1,US,sms,1,0,
1389,2025-03-06 16:10:05.179175624,u_0042,ip_u_0042_0,dev_u_0042_0,RU,sms,1,0,
3816,2025-03-06 16:25:19.685651076,u_0114,ip_u_0114_1,dev_u_0114_0,RU,app,1,0,
10999,2025-03-06 16:36:05.108103403,u_0330,public_ip_042,dev_u_0330_1,RU,sms,1,0,
14696,2025-03-06 16:39:47.544255218,u_0439,ip_u_0439_1,dev_u_0439_0,AM,password,1,0,
6956,2025-03-06 16:44:48.851881490,u_0207,ip_u_0207_0,newdev_006956,RU,password,0,0,
4359,2025-03-06 16:50:20.609349969,u_0130,public_ip_021,dev_u_0130_0,RU,app,1,0,
7414,2025-03-06 16:52:03.180969239,u_0222,ip_u_0222_1,dev_u_0222_1,RU,password,1,0,
13142,2025-03-06 16:58:12.939983534,u_0393,public_ip_042,dev_u_0393_0,RU,password,1,0,
15597,2025-03-06 17:06:42.619399705,u_0466,ip_u_0466_0,dev_u_0466_0,AM,password,1,0,
4501,2025-03-06 17:07:47.803983866,u_0134,ip_u_0134_0,dev_u_0134_0,RU,password,1,0,
5877,2025-03-06 17:18:07.136190280,u_0175,ip_u_0175_2,dev_u_0175_0,RU,password,1,0,
4265,2025-03-06 17:19:02.826033327,u_0127,public_ip_042,dev_u_0127_0,RU,password,0,0,
3609,2025-03-06 17:35:50.102937191,u_0107,ip_u_0107_1,dev_u_0107_0,RU,password,1,0,
3023,2025-03-06 17:44:23.111953243,u_0091,ip_u_0091_1,newdev_003023,RU,password,1,0,
490,2025-03-06 17:49:12.873528744,u_0014,ip_u_0014_0,dev_u_0014_0,RU,password,1,0,
4193,2025-03-06 17:50:27.665021711,u_0125,ip_u_0125_0,dev_u_0125_0,RU,password,1,0,
11306,2025-03-06 17:56:29.977531892,u_0339,ip_u_0339_2,dev_u_0339_1,RU,app,1,0,
1103,2025-03-06 18:02:49.920884296,u_0033,ip_u_0033_0,dev_u_0033_0,AM,app,1,0,
8641,2025-03-06 18:05:39.462525917,u_0260,ip_u_0260_0,dev_u_0260_0,RU,password,1,0,
4607,2025-03-06 18:08:32.698146099,u_0138,ip_u_0138_1,dev_u_0138_0,RU,password,1,0,
11908,2025-03-06 18:11:22.301131807,u_0356,ip_u_0356_2,dev_u_0356_0,RU,password,1,0,
5101,2025-03-06 18:12:11.705778619,u_0152,ip_u_0152_0,dev_u_0152_0,RU,password,1,0,
16435,2025-03-06 18:21:24.373104466,u_0491,ip_u_0491_0,dev_u_0491_1,KZ,sms,1,0,
5617,2025-03-06 18:43:06.971615934,u_0167,ip_u_0167_1,dev_u_0167_0,RU,password,1,0,
13615,2025-03-06 18:45:27.076881586,u_0408,ip_u_0408_1,dev_u_0408_0,RU,app,1,0,
13039,2025-03-06 19:01:31.927138999,u_0390,newip_013039,newdev_013039,RU,password,1,0,
7436,2025-03-06 19:04:36.553012810,u_0222,newip_007436,dev_u_0222_1,RU,password,1,0,
10788,2025-03-06 19:16:27.638473234,u_0323,newip_010788,dev_u_0323_1,AM,app,1,0,
7335,2025-03-06 19:43:35.761897964,u_0220,ip_u_0220_0,dev_u_0220_0,BY,password,1,0,
7006,2025-03-06 19:51:17.985875625,u_0209,ip_u_0209_0,dev_u_0209_1,RU,app,1,0,
10434,2025-03-06 19:55:25.647870558,u_0312,ip_u_0312_1,dev_u_0312_0,RU,password,1,0,
10739,2025-03-06 20:34:26.938650529,u_0321,ip_u_0321_2,dev_u_0321_0,TR,sms,1,0,
16699,2025-03-06 20:42:01.200402382,u_0498,ip_u_0498_1,dev_u_0498_1,AM,password,1,0,
12910,2025-03-06 20:45:43.173570546,u_0386,newip_012910,dev_u_0386_1,AM,password,1,0,
11111,2025-03-06 20:51:36.809581681,u_0332,ip_u_0332_1,newdev_011111,RU,password,1,0,
8346,2025-03-06 20:52:16.282839082,u_0250,ip_u_0250_2,dev_u_0250_0,RU,password,1,0,
10030,2025-03-06 20:58:38.715784476,u_0300,ip_u_0300_0,dev_u_0300_0,RU,sms,1,0,
9049,2025-03-06 21:08:32.400674840,u_0272,newip_009049,dev_u_0272_0,RU,password,1,0,
10892,2025-03-06 21:08:49.533069531,u_0326,newip_010892,dev_u_0326_1,BY,app,1,0,
4768,2025-03-06 21:12:30.780745034,u_0142,ip_u_0142_0,dev_u_0142_1,RU,sms,1,0,
1257,2025-03-06 21:33:18.137852072,u_0037,ip_u_0037_1,dev_u_0037_0,BY,password,1,0,
16086,2025-03-06 21:38:15.618552610,u_0481,ip_u_0481_0,dev_u_0481_0,BY,password,1,0,
10500,2025-03-06 21:38:43.467035612,u_0314,public_ip_035,dev_u_0314_0,BY,sms,1,0,
5545,2025-03-06 21:39:23.863061273,u_0165,ip_u_0165_0,dev_u_0165_1,RU,password,1,0,
4365,2025-03-06 21:42:09.512776465,u_0130,ip_u_0130_2,dev_u_0130_0,RU,sms,1,0,
6485,2025-03-06 21:45:45.999217494,u_0193,ip_u_0193_1,dev_u_0193_0,RU,password,1,0,
9966,2025-03-06 21:49:48.778221563,u_0298,ip_u_0298_0,dev_u_0298_1,AM,app,1,0,
8121,2025-03-06 22:00:19.904853651,u_0243,ip_u_0243_0,dev_u_0243_0,RU,password,1,0,
4092,2025-03-06 22:16:36.629275649,u_0122,public_ip_049,dev_u_0122_1,KZ,sms,1,0,
10089,2025-03-06 22:17:03.785274448,u_0302,newip_010089,dev_u_0302_0,RU,password,1,0,
4941,2025-03-06 22:27:05.535216752,u_0147,ip_u_0147_0,dev_u_0147_1,KZ,app,1,0,
10227,2025-03-06 22:33:15.133693833,u_0306,ip_u_0306_1,newdev_010227,RU,password,0,0,
2238,2025-03-06 22:36:20.874763845,u_0066,ip_u_0066_1,dev_u_0066_1,RU,sms,1,0,
6606,2025-03-06 22:46:16.116800084,u_0197,ip_u_0197_0,dev_u_0197_0,RU,password,1,0,
6598,2025-03-06 22:46:32.760774774,u_0197,ip_u_0197_0,newdev_006598,GE,password,1,0,
16641,2025-03-06 22:51:37.205421366,u_0497,newip_016641,dev_u_0497_0,RU,password,0,0,
2972,2025-03-06 22:57:53.664122455,u_0089,ip_u_0089_1,dev_u_0089_0,RU,password,1,0,
15863,2025-03-06 22:58:09.812870863,u_0475,ip_u_0475_0,dev_u_0475_0,US,password,1,0,
15106,2025-03-06 23:00:51.458764055,u_0451,newip_015106,dev_u_0451_0,AM,password,1,0,
4352,2025-03-06 23:15:10.670044390,u_0130,ip_u_0130_2,dev_u_0130_0,RU,password,1,0,
3001,2025-03-06 23:19:03.841352768,u_0090,newip_003001,dev_u_0090_0,KZ,password,1,0,
14552,2025-03-06 23:21:35.324390372,u_0435,public_ip_001,dev_u_0435_0,KZ,password,1,0,
1041,2025-03-06 23:32:16.169926086,u_0031,ip_u_0031_1,dev_u_0031_0,KZ,password,1,0,
3479,2025-03-06 23:33:32.078580676,u_0104,ip_u_0104_0,dev_u_0104_0,RU,password,1,0,
13234,2025-03-06 23:37:21.668216947,u_0396,public_ip_033,dev_u_0396_0,RU,password,1,0,
12048,2025-03-06 23:44:58.636796713,u_0361,ip_u_0361_1,dev_u_0361_1,RU,password,1,0,
11333,2025-03-06 23:55:19.406660094,u_0340,ip_u_0340_1,dev_u_0340_0,BY,password,1,0,
